MissionID,MissionName,Agency,LaunchSite,LaunchDate,PayloadMassKG,OrbitType,MissionSuccess
MSN07486,Apollo,Blue Origin,Vandenberg,2014-10-06,5499.33,ISS,Success
MSN07487,ISS Resupply,SpaceX,Guiana Space Centre,2007-08-31,4246.01,GTO,Success
MSN07488,SpaceX,Blue Origin,Guiana Space Centre,2015-10-13,6070.14,MEO,Success
MSN07489,Gemini,SpaceX,Jiuquan,2002-03-11,5914.2,Mars Transfer Orbit,Success
MSN07490,Blue Origin,Blue Origin,Satish Dhawan,2023-03-12,5458.93,MEO,Success
MSN07491,Soyuz,NASA,Guiana Space Centre,2019-04-21,10318.88,MEO,Success
MSN07492,Shenzhou,ESA,Satish Dhawan,2019-06-07,6647.41,GTO,Success
MSN07493,Apollo,SpaceX,Jiuquan,2022-02-06,2478.87,Mars Transfer Orbit,Success
MSN07494,Apollo,NASA,Vandenberg,2004-10-30,5917.47,GTO,Success
MSN07495,Shenzhou,Roscosmos,Jiuquan,2003-11-22,4891.96,HEO,Success
MSN07496,SpaceX,Blue Origin,Vandenberg,2022-02-04,2316.94,Mars Transfer Orbit,Success
MSN07497,Shenzhou,ISRO,Guiana Space Centre,2011-11-20,2156.73,GTO,Success
MSN07498,Gemini,SpaceX,Satish Dhawan,2018-02-28,5906.41,Mars Transfer Orbit,Success
MSN07499,Shenzhou,CNSA,Jiuquan,2014-07-26,6395.1,GTO,Success
MSN07500,Apollo,NASA,Guiana Space Centre,2012-12-26,2907.49,ISS,Success
MSN07501,Shenzhou,NASA,Vandenberg,2004-03-06,6940.33,GTO,Success
MSN07502,Soyuz,SpaceX,Jiuquan,2011-09-19,5569.83,Mars Transfer Orbit,Success
MSN07503,Blue Origin,NASA,Vandenberg,2018-09-27,7391.72,LEO,Success
MSN07504,Gemini,Roscosmos,Baikonur,2001-08-21,7179.24,ISS,Partial
MSN07505,Shenzhou,NASA,Vandenberg,2006-06-06,4683.13,Mars Transfer Orbit,Success
MSN07506,Apollo,ISRO,Baikonur,2022-04-16,8271.2,Mars Transfer Orbit,Success
MSN07507,ISS Resupply,ISRO,Guiana Space Centre,2004-06-02,2751.77,Mars Transfer Orbit,Success
MSN07508,Blue Origin,Blue Origin,Jiuquan,2019-01-18,9780.59,HEO,Success
MSN07509,Gemini,Blue Origin,Guiana Space Centre,2010-09-17,3242.43,LEO,Success
MSN07510,Apollo,CNSA,Cape Canaveral,2017-11-09,4903.99,HEO,Success
MSN07511,SpaceX,Roscosmos,Vandenberg,2017-04-29,3865.62,MEO,Success
MSN07512,Soyuz,ISRO,Guiana Space Centre,2006-11-05,4246.42,MEO,Success
MSN07513,SpaceX,SpaceX,Guiana Space Centre,2009-04-12,10847.11,MEO,Success
MSN07514,Soyuz,ESA,Baikonur,2022-01-25,4074.56,GTO,Failure
MSN07515,Shenzhou,ESA,Vandenberg,2019-06-29,6702.22,GTO,Success
MSN07516,Gemini,ESA,Baikonur,2013-06-11,4529.19,ISS,Success
MSN07517,Shenzhou,Blue Origin,Jiuquan,2019-12-16,6873.1,LEO,Success
MSN07518,Soyuz,SpaceX,Guiana Space Centre,2019-08-03,3911.68,LEO,Failure
MSN07519,Soyuz,NASA,Vandenberg,2010-05-04,5512.26,Mars Transfer Orbit,Success
MSN07520,Soyuz,SpaceX,Guiana Space Centre,2001-10-19,6257.4,MEO,Success
MSN07521,Blue Origin,NASA,Jiuquan,2012-06-04,3556.38,MEO,Success
MSN07522,Apollo,ESA,Satish Dhawan,2012-07-11,10515.45,Mars Transfer Orbit,Success
MSN07523,Gemini,CNSA,Jiuquan,2008-11-23,6361.88,GTO,Success
MSN07524,Shenzhou,CNSA,Baikonur,2016-02-22,4548.06,HEO,Success
MSN07525,Shenzhou,NASA,Baikonur,2014-06-19,3605.53,Mars Transfer Orbit,Success
MSN07526,SpaceX,ESA,Guiana Space Centre,2023-12-01,5183.45,LEO,Success
MSN07527,Soyuz,SpaceX,Baikonur,2021-04-08,2568.0,LEO,Success
MSN07528,ISS Resupply,CNSA,Vandenberg,2022-05-27,8564.59,HEO,Success
MSN07529,Soyuz,NASA,Jiuquan,2020-10-26,5862.51,LEO,Success
MSN07530,Soyuz,SpaceX,Guiana Space Centre,2021-01-30,4824.03,LEO,Success
MSN07531,ISS Resupply,ESA,Jiuquan,2021-03-15,7091.96,GTO,Success
MSN07532,Shenzhou,Roscosmos,Jiuquan,2015-06-21,3556.97,LEO,Partial
MSN07533,SpaceX,ESA,Guiana Space Centre,2009-03-25,2688.08,MEO,Success
MSN07534,Apollo,Blue Origin,Satish Dhawan,2019-03-14,4739.73,MEO,Success
MSN07535,ISS Resupply,ESA,Baikonur,2011-08-20,5255.09,ISS,Success
MSN07536,Blue Origin,SpaceX,Cape Canaveral,2004-10-16,6061.17,GTO,Success
MSN07537,Gemini,SpaceX,Cape Canaveral,2019-05-07,2047.44,GTO,Success
MSN07538,ISS Resupply,ISRO,Cape Canaveral,2016-03-25,4087.37,MEO,Success
MSN07539,Apollo,ISRO,Baikonur,2009-09-11,-1166.93,GTO,Success
MSN07540,Shenzhou,SpaceX,Satish Dhawan,2005-06-01,2635.3,GTO,Success
MSN07541,Blue Origin,SpaceX,Jiuquan,2020-11-07,6430.52,ISS,Success
MSN07542,Blue Origin,Roscosmos,Guiana Space Centre,2019-01-07,6922.05,HEO,Success
MSN07543,Blue Origin,Roscosmos,Satish Dhawan,2005-11-03,2715.99,Mars Transfer Orbit,Success
MSN07544,Soyuz,ESA,Cape Canaveral,2011-05-16,4350.79,LEO,Success
MSN07545,Gemini,Blue Origin,Vandenberg,2020-07-02,5051.21,ISS,Success
MSN07546,Shenzhou,CNSA,Baikonur,2018-11-10,7156.22,HEO,Success
MSN07547,Shenzhou,Blue Origin,Baikonur,2001-12-07,8058.19,LEO,Success
MSN07548,Blue Origin,Roscosmos,Guiana Space Centre,2012-08-14,5306.16,MEO,Partial
MSN07549,Shenzhou,ESA,Vandenberg,2021-11-21,4478.77,HEO,Success
MSN07550,Gemini,Blue Origin,Jiuquan,2019-09-01,2112.61,LEO,Partial
MSN07551,Gemini,NASA,Satish Dhawan,2010-09-21,5216.14,ISS,Success
MSN07552,SpaceX,ISRO,Vandenberg,2014-09-08,9149.85,LEO,Success
MSN07553,ISS Resupply,Blue Origin,Satish Dhawan,2012-06-18,7580.39,GTO,Success
MSN07554,ISS Resupply,CNSA,Satish Dhawan,2002-02-23,5349.72,Mars Transfer Orbit,Success
MSN07555,SpaceX,ESA,Jiuquan,2013-05-12,5606.76,LEO,Success
MSN07556,Apollo,Blue Origin,Jiuquan,2007-11-11,3622.97,MEO,Success
MSN07557,ISS Resupply,SpaceX,Jiuquan,2008-04-03,4285.73,ISS,Failure
MSN07558,Gemini,NASA,Guiana Space Centre,2014-02-15,5295.2,HEO,Success
MSN07559,Gemini,ISRO,Baikonur,2022-12-16,5301.27,LEO,Failure
MSN07560,ISS Resupply,NASA,Cape Canaveral,2017-04-09,7021.5,ISS,Success
MSN07561,Gemini,ESA,Jiuquan,2007-08-22,6924.17,MEO,Success
MSN07562,SpaceX,Roscosmos,Baikonur,2010-09-26,6041.13,Mars Transfer Orbit,Success
MSN07563,Blue Origin,ISRO,Jiuquan,2004-02-06,3001.71,HEO,Success
MSN07564,Blue Origin,NASA,Cape Canaveral,2014-03-16,3077.17,LEO,Success
MSN07565,Shenzhou,Roscosmos,Vandenberg,2014-02-27,3224.22,MEO,Partial
MSN07566,Blue Origin,CNSA,Jiuquan,2006-01-19,5471.04,GTO,Success
MSN07567,Soyuz,ESA,Baikonur,2020-07-06,947.36,ISS,Success
MSN07568,SpaceX,ESA,Guiana Space Centre,2017-05-19,4987.45,ISS,Success
MSN07569,Gemini,ISRO,Vandenberg,2011-05-23,7817.29,LEO,Success
MSN07570,ISS Resupply,NASA,Vandenberg,2011-04-18,6333.65,MEO,Success
MSN07571,Blue Origin,CNSA,Vandenberg,2003-08-09,4298.54,HEO,Success
MSN07572,SpaceX,SpaceX,Cape Canaveral,2010-05-25,3603.49,HEO,Success
MSN07573,Blue Origin,ISRO,Baikonur,2020-12-11,6611.43,HEO,Success
MSN07574,Apollo,SpaceX,Satish Dhawan,2005-01-05,5612.11,HEO,Success
MSN07575,Gemini,ISRO,Satish Dhawan,2020-02-25,4507.14,LEO,Success
MSN07576,Apollo,NASA,Satish Dhawan,2009-09-12,3821.94,LEO,Success
MSN07577,Gemini,CNSA,Guiana Space Centre,2014-08-10,5152.77,ISS,Success
MSN07578,SpaceX,NASA,Jiuquan,2000-12-25,4393.93,MEO,Success
MSN07579,Shenzhou,ESA,Jiuquan,2016-02-17,6568.76,GTO,Success
MSN07580,Blue Origin,SpaceX,Jiuquan,2002-10-31,7482.34,LEO,Success
MSN07581,Blue Origin,Roscosmos,Guiana Space Centre,2010-06-12,2265.5,HEO,Success
MSN07582,Soyuz,Blue Origin,Satish Dhawan,2017-08-24,2548.36,GTO,Success
MSN07583,ISS Resupply,ESA,Vandenberg,2009-09-05,7696.11,ISS,Success
MSN07584,Apollo,ESA,Jiuquan,2020-12-30,5331.64,HEO,Success
MSN07585,Blue Origin,SpaceX,Vandenberg,2008-04-09,2736.7,Mars Transfer Orbit,Success
MSN07586,SpaceX,ISRO,Vandenberg,2006-01-21,6966.5,MEO,Success
MSN07587,Shenzhou,ESA,Guiana Space Centre,2010-04-12,5683.37,GTO,Success
MSN07588,ISS Resupply,Blue Origin,Guiana Space Centre,2007-01-05,9406.49,ISS,Success
MSN07589,SpaceX,CNSA,Baikonur,2001-07-16,4529.4,LEO,Success
MSN07590,Apollo,ESA,Jiuquan,2004-05-28,7217.41,MEO,Success
MSN07591,Soyuz,CNSA,Satish Dhawan,2008-12-10,2102.33,HEO,Success
MSN07592,Blue Origin,NASA,Cape Canaveral,2000-11-25,7792.06,GTO,Failure
MSN07593,SpaceX,ISRO,Guiana Space Centre,2016-07-29,6888.32,ISS,Success
MSN07594,ISS Resupply,CNSA,Vandenberg,2009-06-09,8208.69,GTO,Success
MSN07595,Gemini,ESA,Baikonur,2007-05-26,7221.16,MEO,Success
MSN07596,Shenzhou,ISRO,Cape Canaveral,2017-02-27,4801.9,LEO,Success
MSN07597,ISS Resupply,Blue Origin,Guiana Space Centre,2009-12-20,2657.75,LEO,Partial
MSN07598,SpaceX,ISRO,Baikonur,2008-08-27,3795.89,Mars Transfer Orbit,Success
MSN07599,Shenzhou,CNSA,Vandenberg,2003-03-20,1477.7,MEO,Success
MSN07600,Blue Origin,CNSA,Jiuquan,2001-06-01,3158.2,HEO,Success
MSN07601,Gemini,Roscosmos,Baikonur,2018-01-05,5851.72,GTO,Success
MSN07602,Soyuz,Roscosmos,Guiana Space Centre,2009-06-30,4904.49,HEO,Success
MSN07603,ISS Resupply,ISRO,Jiuquan,2016-12-17,4552.82,ISS,Success
MSN07604,Soyuz,SpaceX,Vandenberg,2002-07-20,3413.79,HEO,Success
MSN07605,Gemini,SpaceX,Satish Dhawan,2020-05-12,1455.2,Mars Transfer Orbit,Success
MSN07606,Shenzhou,Roscosmos,Baikonur,2018-05-02,5364.17,MEO,Success
MSN07607,Blue Origin,ESA,Cape Canaveral,2018-06-18,5758.32,Mars Transfer Orbit,Success
MSN07608,SpaceX,NASA,Vandenberg,2021-12-20,3016.87,LEO,Failure
MSN07609,Gemini,ISRO,Jiuquan,2018-12-12,3933.12,Mars Transfer Orbit,Success
MSN07610,Apollo,NASA,Vandenberg,2018-11-04,8084.27,MEO,Failure
MSN07611,Shenzhou,Roscosmos,Jiuquan,2014-04-08,7319.0,MEO,Success
MSN07612,Soyuz,CNSA,Vandenberg,2017-10-09,2031.15,GTO,Success
MSN07613,ISS Resupply,Blue Origin,Satish Dhawan,2016-09-24,4830.73,MEO,Failure
MSN07614,Gemini,ISRO,Baikonur,2009-11-22,7909.91,ISS,Success
MSN07615,Soyuz,Roscosmos,Cape Canaveral,2023-12-06,4567.16,GTO,Success
MSN07616,Shenzhou,ESA,Satish Dhawan,2013-01-19,4462.11,GTO,Success
MSN07617,Soyuz,Blue Origin,Baikonur,2018-05-12,7185.48,HEO,Success
MSN07618,Gemini,ISRO,Cape Canaveral,2022-04-06,6974.14,Mars Transfer Orbit,Failure
MSN07619,Shenzhou,ISRO,Vandenberg,2017-07-29,6870.61,MEO,Failure
MSN07620,Apollo,SpaceX,Cape Canaveral,2010-01-05,4476.03,HEO,Success
MSN07621,Gemini,CNSA,Guiana Space Centre,2010-05-08,6325.78,HEO,Success
MSN07622,SpaceX,ISRO,Cape Canaveral,2011-02-23,7989.49,Mars Transfer Orbit,Success
MSN07623,Blue Origin,CNSA,Baikonur,2007-07-17,4900.25,GTO,Success
MSN07624,Gemini,Roscosmos,Satish Dhawan,2015-07-25,4193.18,HEO,Success
MSN07625,Shenzhou,ESA,Satish Dhawan,2023-06-29,7460.15,HEO,Success
MSN07626,ISS Resupply,Blue Origin,Guiana Space Centre,2007-08-29,9090.88,GTO,Success
MSN07627,Blue Origin,Blue Origin,Baikonur,2023-10-01,9230.01,GTO,Failure
MSN07628,Gemini,ESA,Cape Canaveral,2013-11-16,4250.98,LEO,Success
MSN07629,Apollo,ISRO,Guiana Space Centre,2022-05-18,4451.92,MEO,Success
MSN07630,ISS Resupply,ISRO,Vandenberg,2017-01-23,2941.68,LEO,Success
MSN07631,Apollo,Roscosmos,Jiuquan,2023-04-30,5236.1,Mars Transfer Orbit,Success
MSN07632,SpaceX,SpaceX,Vandenberg,2020-04-24,2851.76,GTO,Success
MSN07633,ISS Resupply,SpaceX,Baikonur,2021-03-23,3946.73,ISS,Success
MSN07634,Soyuz,SpaceX,Guiana Space Centre,2003-07-15,6402.26,HEO,Success
MSN07635,ISS Resupply,CNSA,Satish Dhawan,2016-06-28,5779.95,HEO,Success
MSN07636,Blue Origin,SpaceX,Guiana Space Centre,2012-12-17,1378.56,GTO,Success
MSN07637,ISS Resupply,ESA,Jiuquan,2004-06-23,8140.58,HEO,Success
MSN07638,Shenzhou,Blue Origin,Baikonur,2002-07-17,2826.01,LEO,Success
MSN07639,Shenzhou,Blue Origin,Guiana Space Centre,2008-01-26,3078.13,HEO,Success
MSN07640,Soyuz,CNSA,Vandenberg,2019-04-09,2522.16,ISS,Failure
MSN07641,ISS Resupply,Roscosmos,Cape Canaveral,2017-08-21,3677.43,MEO,Success
MSN07642,Apollo,ESA,Vandenberg,2019-07-10,3206.39,Mars Transfer Orbit,Success
MSN07643,Apollo,Blue Origin,Baikonur,2018-03-07,3255.13,Mars Transfer Orbit,Success
MSN07644,Gemini,ESA,Guiana Space Centre,2018-09-03,71.46,Mars Transfer Orbit,Success
MSN07645,SpaceX,Blue Origin,Vandenberg,2020-04-13,5259.85,LEO,Success
MSN07646,Blue Origin,NASA,Guiana Space Centre,2015-07-10,5464.13,MEO,Success
MSN07647,SpaceX,Roscosmos,Vandenberg,2000-05-20,9488.81,MEO,Success
MSN07648,ISS Resupply,Roscosmos,Baikonur,2004-06-27,5972.68,ISS,Success
MSN07649,SpaceX,NASA,Satish Dhawan,2023-09-18,4006.82,Mars Transfer Orbit,Partial
MSN07650,Gemini,CNSA,Vandenberg,2014-06-24,2598.57,ISS,Success
MSN07651,SpaceX,Blue Origin,Cape Canaveral,2011-06-13,4807.45,ISS,Success
MSN07652,Soyuz,Blue Origin,Vandenberg,2000-01-19,5897.45,ISS,Success
MSN07653,Gemini,Blue Origin,Baikonur,2013-01-20,3993.3,Mars Transfer Orbit,Failure
MSN07654,Soyuz,SpaceX,Vandenberg,2017-10-14,5122.03,LEO,Success
MSN07655,ISS Resupply,SpaceX,Cape Canaveral,2017-12-27,8794.71,ISS,Success
MSN07656,Gemini,SpaceX,Cape Canaveral,2005-08-27,4231.78,LEO,Success
MSN07657,ISS Resupply,SpaceX,Baikonur,2000-02-13,1226.45,HEO,Success
MSN07658,ISS Resupply,SpaceX,Guiana Space Centre,2016-07-14,6746.97,MEO,Success
MSN07659,SpaceX,NASA,Vandenberg,2017-07-14,5628.64,Mars Transfer Orbit,Success
MSN07660,Soyuz,Roscosmos,Satish Dhawan,2014-12-23,1582.02,HEO,Failure
MSN07661,ISS Resupply,CNSA,Cape Canaveral,2011-12-11,5855.29,HEO,Failure
MSN07662,Soyuz,ESA,Cape Canaveral,2012-02-18,3004.27,GTO,Success
MSN07663,Soyuz,SpaceX,Vandenberg,2019-02-28,5882.64,Mars Transfer Orbit,Success
MSN07664,Gemini,NASA,Guiana Space Centre,2001-05-12,8814.53,HEO,Success
MSN07665,Shenzhou,Blue Origin,Vandenberg,2003-06-16,4646.06,HEO,Success
MSN07666,SpaceX,CNSA,Baikonur,2002-05-15,7166.54,GTO,Success
MSN07667,ISS Resupply,CNSA,Satish Dhawan,2018-03-30,2543.03,Mars Transfer Orbit,Success
MSN07668,Soyuz,CNSA,Vandenberg,2007-09-28,1961.16,HEO,Success
MSN07669,Blue Origin,NASA,Cape Canaveral,2011-09-20,9034.74,GTO,Success
MSN07670,Shenzhou,ESA,Cape Canaveral,2011-04-26,5615.63,LEO,Success
MSN07671,ISS Resupply,SpaceX,Baikonur,2009-07-15,6273.34,MEO,Success
MSN07672,Blue Origin,CNSA,Guiana Space Centre,2000-12-19,7304.04,ISS,Failure
MSN07673,SpaceX,NASA,Vandenberg,2004-04-17,3944.37,HEO,Success
MSN07674,SpaceX,Blue Origin,Jiuquan,2019-12-28,6650.23,LEO,Success
MSN07675,Soyuz,Roscosmos,Guiana Space Centre,2010-02-16,6347.09,MEO,Success
MSN07676,Soyuz,Blue Origin,Cape Canaveral,2008-08-28,2410.39,LEO,Success
MSN07677,ISS Resupply,NASA,Vandenberg,2013-11-05,8025.97,GTO,Success
MSN07678,Gemini,NASA,Cape Canaveral,2002-08-18,7613.72,LEO,Success
MSN07679,Shenzhou,NASA,Satish Dhawan,2004-09-01,2432.57,HEO,Success
MSN07680,ISS Resupply,CNSA,Guiana Space Centre,2023-11-12,5400.57,HEO,Success
MSN07681,Shenzhou,NASA,Jiuquan,2020-09-06,4537.84,Mars Transfer Orbit,Partial
MSN07682,Soyuz,Roscosmos,Satish Dhawan,2008-03-17,7836.61,ISS,Success
MSN07683,SpaceX,CNSA,Jiuquan,2017-03-03,2178.78,ISS,Success
MSN07684,Soyuz,Blue Origin,Satish Dhawan,2005-02-28,12204.83,HEO,Success
MSN07685,SpaceX,Roscosmos,Guiana Space Centre,2020-08-25,4651.03,LEO,Success
MSN07686,ISS Resupply,ISRO,Cape Canaveral,2006-07-08,6476.89,Mars Transfer Orbit,Success
MSN07687,SpaceX,Blue Origin,Jiuquan,2015-02-25,7775.0,Mars Transfer Orbit,Success
MSN07688,Soyuz,NASA,Guiana Space Centre,2007-03-19,4608.0,HEO,Failure
MSN07689,Apollo,SpaceX,Jiuquan,2022-08-10,4770.12,LEO,Success
MSN07690,Shenzhou,SpaceX,Guiana Space Centre,2009-02-16,3994.34,HEO,Success
MSN07691,Blue Origin,CNSA,Satish Dhawan,2004-05-17,3229.07,MEO,Success
MSN07692,SpaceX,SpaceX,Guiana Space Centre,2010-01-24,5543.72,LEO,Success
MSN07693,SpaceX,Blue Origin,Satish Dhawan,2020-01-29,4729.47,GTO,Success
MSN07694,Apollo,CNSA,Cape Canaveral,2012-05-14,3981.25,GTO,Success
MSN07695,ISS Resupply,Blue Origin,Satish Dhawan,2019-12-17,4098.07,ISS,Success
MSN07696,ISS Resupply,NASA,Baikonur,2001-12-16,6152.47,MEO,Success
MSN07697,ISS Resupply,ESA,Cape Canaveral,2013-10-08,3404.87,GTO,Failure
MSN07698,Blue Origin,ESA,Vandenberg,2008-10-18,4506.07,HEO,Success
MSN07699,Gemini,Roscosmos,Vandenberg,2009-07-08,6797.33,GTO,Success
MSN07700,Apollo,NASA,Guiana Space Centre,2009-03-12,5494.45,HEO,Partial
MSN07701,Blue Origin,SpaceX,Guiana Space Centre,2009-07-25,2900.88,MEO,Success
MSN07702,Apollo,NASA,Baikonur,2018-08-30,4952.26,Mars Transfer Orbit,Success
MSN07703,SpaceX,ISRO,Guiana Space Centre,2010-11-02,5874.04,Mars Transfer Orbit,Success
MSN07704,Shenzhou,ESA,Cape Canaveral,2010-07-03,6978.54,Mars Transfer Orbit,Success
MSN07705,Apollo,SpaceX,Cape Canaveral,2002-05-08,3489.24,ISS,Failure
MSN07706,Gemini,Blue Origin,Satish Dhawan,2018-08-18,3882.94,Mars Transfer Orbit,Success
MSN07707,Soyuz,Blue Origin,Jiuquan,2023-02-10,3609.68,GTO,Success
MSN07708,Blue Origin,ESA,Guiana Space Centre,2021-10-08,3708.96,ISS,Success
MSN07709,Apollo,NASA,Baikonur,2000-06-10,5810.01,Mars Transfer Orbit,Success
MSN07710,Apollo,SpaceX,Vandenberg,2011-11-08,6188.98,Mars Transfer Orbit,Success
MSN07711,Gemini,Roscosmos,Cape Canaveral,2014-12-06,7101.81,MEO,Failure
MSN07712,Shenzhou,Blue Origin,Cape Canaveral,2013-06-07,4817.65,LEO,Success
MSN07713,Apollo,NASA,Cape Canaveral,2002-11-20,2189.35,Mars Transfer Orbit,Failure
MSN07714,Apollo,Roscosmos,Jiuquan,2019-01-21,6338.94,MEO,Success
MSN07715,Shenzhou,SpaceX,Jiuquan,2012-12-12,5318.29,MEO,Failure
MSN07716,Gemini,ESA,Guiana Space Centre,2017-01-10,5119.94,MEO,Success
MSN07717,Blue Origin,ISRO,Vandenberg,2015-03-28,2433.19,LEO,Failure
MSN07718,Blue Origin,CNSA,Baikonur,2005-02-02,4608.33,LEO,Success
MSN07719,Apollo,ESA,Jiuquan,2009-12-27,2612.69,MEO,Success
MSN07720,Shenzhou,Roscosmos,Satish Dhawan,2016-12-04,5963.93,LEO,Failure
MSN07721,Apollo,NASA,Jiuquan,2016-07-21,4140.21,HEO,Success
MSN07722,ISS Resupply,Blue Origin,Cape Canaveral,2007-01-04,3960.93,MEO,Success
MSN07723,Soyuz,SpaceX,Baikonur,2003-01-23,1925.69,Mars Transfer Orbit,Success
MSN07724,Blue Origin,ESA,Guiana Space Centre,2014-07-16,7054.19,GTO,Success
MSN07725,ISS Resupply,Blue Origin,Jiuquan,2000-11-04,4482.87,HEO,Failure
MSN07726,SpaceX,Blue Origin,Cape Canaveral,2006-10-01,5173.96,MEO,Success
MSN07727,Soyuz,ISRO,Satish Dhawan,2009-09-30,3529.02,GTO,Success
MSN07728,Apollo,SpaceX,Satish Dhawan,2006-04-17,1698.85,Mars Transfer Orbit,Partial
MSN07729,Gemini,Roscosmos,Guiana Space Centre,2000-07-18,3936.75,GTO,Success
MSN07730,Blue Origin,SpaceX,Guiana Space Centre,2016-12-08,4256.92,ISS,Success
MSN07731,SpaceX,SpaceX,Jiuquan,2011-08-03,5585.52,ISS,Partial
MSN07732,Soyuz,NASA,Guiana Space Centre,2016-01-02,4289.94,GTO,Success
MSN07733,Blue Origin,CNSA,Vandenberg,2014-05-01,3563.3,MEO,Success
MSN07734,Shenzhou,Blue Origin,Vandenberg,2023-04-13,1993.32,MEO,Success
MSN07735,Gemini,Roscosmos,Cape Canaveral,2015-05-29,5096.91,MEO,Failure
MSN07736,Soyuz,NASA,Cape Canaveral,2022-06-01,3406.88,MEO,Failure
MSN07737,Shenzhou,Blue Origin,Cape Canaveral,2013-02-22,7641.61,GTO,Success
MSN07738,ISS Resupply,CNSA,Vandenberg,2002-06-15,5300.29,Mars Transfer Orbit,Success
MSN07739,Apollo,NASA,Jiuquan,2018-11-02,6124.21,LEO,Success
MSN07740,Shenzhou,CNSA,Jiuquan,2011-06-16,4502.42,LEO,Success
MSN07741,Soyuz,CNSA,Guiana Space Centre,2018-11-12,5402.56,Mars Transfer Orbit,Success
MSN07742,Soyuz,CNSA,Jiuquan,2017-12-30,3218.57,Mars Transfer Orbit,Success
MSN07743,ISS Resupply,NASA,Cape Canaveral,2013-10-22,2643.56,MEO,Success
MSN07744,Apollo,SpaceX,Baikonur,2019-03-12,5030.26,ISS,Success
MSN07745,Shenzhou,CNSA,Cape Canaveral,2022-05-08,6140.78,GTO,Partial
MSN07746,Shenzhou,SpaceX,Vandenberg,2008-02-02,1108.38,LEO,Success
MSN07747,Apollo,Blue Origin,Baikonur,2002-06-06,4001.79,Mars Transfer Orbit,Success
MSN07748,Shenzhou,Blue Origin,Guiana Space Centre,2022-11-26,8684.24,GTO,Success
MSN07749,Blue Origin,Roscosmos,Satish Dhawan,2011-09-23,5958.46,ISS,Success
MSN07750,Apollo,ISRO,Jiuquan,2019-07-23,8075.29,Mars Transfer Orbit,Success
MSN07751,Gemini,SpaceX,Jiuquan,2016-07-13,3731.91,GTO,Success
MSN07752,Soyuz,Blue Origin,Vandenberg,2004-04-18,4084.19,ISS,Success
MSN07753,Gemini,ISRO,Cape Canaveral,2007-06-08,6933.47,Mars Transfer Orbit,Success
MSN07754,Blue Origin,CNSA,Cape Canaveral,2018-10-10,6247.04,ISS,Success
MSN07755,ISS Resupply,ISRO,Baikonur,2003-01-27,4811.23,HEO,Success
MSN07756,Blue Origin,ISRO,Jiuquan,2014-08-15,2474.97,Mars Transfer Orbit,Failure
MSN07757,SpaceX,CNSA,Vandenberg,2018-09-09,7313.7,ISS,Success
MSN07758,SpaceX,SpaceX,Guiana Space Centre,2014-09-22,10020.46,HEO,Success
MSN07759,SpaceX,CNSA,Cape Canaveral,2013-09-19,1856.27,Mars Transfer Orbit,Success
MSN07760,Apollo,Roscosmos,Jiuquan,2015-05-14,7807.24,Mars Transfer Orbit,Success
MSN07761,Shenzhou,ESA,Satish Dhawan,2023-01-26,4063.4,ISS,Success
MSN07762,Blue Origin,NASA,Vandenberg,2009-02-12,4333.06,ISS,Success
MSN07763,Gemini,CNSA,Baikonur,2023-01-19,5539.28,GTO,Success
MSN07764,ISS Resupply,CNSA,Cape Canaveral,2013-01-16,2588.95,HEO,Success
MSN07765,Gemini,ISRO,Cape Canaveral,2019-04-15,4925.72,Mars Transfer Orbit,Success
MSN07766,Gemini,Roscosmos,Guiana Space Centre,2010-10-06,1777.49,LEO,Failure
MSN07767,Gemini,Blue Origin,Cape Canaveral,2001-07-22,5952.16,LEO,Success
MSN07768,ISS Resupply,Blue Origin,Vandenberg,2018-07-27,9467.44,GTO,Success
MSN07769,SpaceX,ISRO,Jiuquan,2002-06-15,3720.94,LEO,Failure
MSN07770,Gemini,SpaceX,Jiuquan,2003-02-28,4662.51,LEO,Success
MSN07771,ISS Resupply,CNSA,Jiuquan,2010-02-17,4761.04,ISS,Success
MSN07772,ISS Resupply,CNSA,Satish Dhawan,2012-05-27,6972.94,MEO,Success
MSN07773,Shenzhou,ISRO,Satish Dhawan,2017-10-04,5811.14,MEO,Failure
MSN07774,ISS Resupply,CNSA,Cape Canaveral,2017-06-27,6840.69,LEO,Success
MSN07775,SpaceX,SpaceX,Satish Dhawan,2018-10-16,3987.53,GTO,Success
MSN07776,Gemini,ESA,Satish Dhawan,2011-04-24,5867.14,GTO,Success
MSN07777,ISS Resupply,NASA,Guiana Space Centre,2000-10-22,-1735.61,HEO,Success
MSN07778,Apollo,NASA,Satish Dhawan,2023-08-06,6334.93,GTO,Success
MSN07779,ISS Resupply,NASA,Baikonur,2005-09-23,2564.41,GTO,Partial
MSN07780,Soyuz,ESA,Baikonur,2002-06-11,4344.81,ISS,Success
MSN07781,Soyuz,CNSA,Baikonur,2016-11-24,6490.5,ISS,Success
MSN07782,Soyuz,ISRO,Cape Canaveral,2002-02-05,1927.82,Mars Transfer Orbit,Success
MSN07783,ISS Resupply,Blue Origin,Jiuquan,2000-03-15,7178.87,LEO,Success
MSN07784,SpaceX,Roscosmos,Guiana Space Centre,2002-05-15,4751.39,Mars Transfer Orbit,Partial
MSN07785,Gemini,CNSA,Cape Canaveral,2003-09-29,7906.23,GTO,Success
